Station_ID,MLRA,LRU
USC00028650,39,39
USC00023961,39,39
USC00021574,39,39
USC00020871,39,39
USC00023828,39,39
USC00025780,39,39
USC00026037,39,39
USW00003103,39,39
USC00023009,39,39
USC00029156,39,39
USC00020678,39,39
USC00029359,39,39
USC00023160,39,39
USC00028329,39,39
USC00295754,39,39
USC00293530,39,39
USC00297649,39,39
USC00291440,39,39
USC00297386,39,39
USC00295273,39,39
USC00290225,39,39
USC00298015,39,39
USC00293592,39,39
USC00024590,38,38
USC00021849,38,38
USC00027480,38,38
USC00028348,38,38
USC00028349,38,38
USC00023505,38,38
USC00025512,38,38
USC00020808,38,38
USC00027281,38,38
USC00029271,38,38
USC00026840,38,38
USC00026653,38,38
USC00023448,38,38
USC00022329,38,38
USW00093139,38,38
USC00022109,38,38
USC00029166,38,38
USC00025825,38,38
USC00021614,38,38
USC00024391,38,38
USC00024053,38,38
USC00026796,38,38
USC00020586,38,38
USC00025635,38,38
USC00020670,38,38
USC00024453,38,38
USC00028904,38,38
USC00027708,38,38
USC00029158,38,38
USC00299691,38,38
USC00299720,38,38
USC00293157,38,38
USC00293265,38,38
USC00291910,38,38
USC00294009,38,38
USC00291252,38,38
USC00293577,38,38
USC00299806,38,38
USC00054254,36,36
USC00054250,36,36
USW00093005,36,36
USC00055531,36,36
USC00053016,36,36
USC00056258,36,36
USW00003061,36,36
USC00056259,36,36
USC00052432,36,36
USC00052441,36,36
USW00093069,36,36
USC00055327,36,36
USC00051886,36,36
USC00052326,36,36
USC00059275,36,36
USC00059278,36,36
USC00052342,36,36
USC00055970,36,36
USC00056012,36,36
USC00058560,36,36
USC00056318,36,36
USC00056320,36,36
USC00053246,36,36
USC00053307,36,36
USC00051772,36,36
USC00296911,36,36
USC00294366,36,36
USC00299193,36,36
USW00023049,36,36
USC00298085,36,36
USC00291982,36,36
USC00299031,36,36
USC00295084,36,36
USC00294398,36,36
USC00293031,36,36
USC00292241,36,36
USC00290245,36,36
USC00295290,36,36
USC00290041,36,36
USC00294960,36,36
USC00293511,36,36
USC00292820,36,36
USC00291389,36,36
USC00292837,36,36
USC00298845,36,36
USC00296061,36,36
USC00291664,36,36
USC00292608,36,36
USC00424100,36,36
USC00426053,36,36
USC00420738,36,36
USC00421308,36,36
USC00425805,36,36
USC00424947,36,36
USC00028162,35,35
USC00027855,35,35
USC00028018,35,35
USC00028012,35,35
USC00027435,35,35
USW00093027,35,35
USW00023184,35,35
USC00021654,35,35
USC00026468,35,35
USC00024089,35,35
USW00023194,35,35
USC00026190,35,35
USC00027488,35,35
USC00022527,35,35
USC00027716,35,35
USC00029542,35,35
USC00026328,35,35
USC00024686,35,35
USC00029410,35,35
USW00003029,35,35
USC00023303,35,35
USW00053155,35,35
USC00024586,35,35
USC00021169,35,35
USW00003195,35,35
USC00023596,35,35
USC00028792,35,35
USC00026471,35,35
USC00021248,35,35
USC00021001,35,35
USC00025129,35,35
USC00020750,35,35
USC00026616,35,35
USC00024849,35,35
USC00026180,35,35
USC00028468,35,35
USW00003162,35,35
USC00023250,35,35
USC00025665,35,35
USC00021920,35,35
USC00029114,35,35
USC00294461,35,35
USC00290640,35,35
USC00297180,35,35
USC00296812,35,35
USC00293180,35,35
USC00292785,35,35
USC00294719,35,35
USW00093044,35,35
USC00292250,35,35
USC00296754,35,35
USW00093057,35,35
USC00292100,35,35
USC00297481,35,35
USC00297477,35,35
USC00298834,35,35
USC00295560,35,35
USC00298830,35,35
USW00023081,35,35
USC00293428,35,35
USC00298524,35,35
USC00291647,35,35
USC00296465,35,35
USC00291063,35,35
USC00293142,35,35
USC00293340,35,35
USW00023090,35,35
USC00298284,35,35
USC00290692,35,35
USC00424508,35,35
USC00420688,35,35
USC00426640,35,35
USC00425582,35,35
USC00429717,35,35
USC00420788,35,35
USC00421020,35,35
USC00422592,35,35
USC00423980,35,35
USC00420849,35,35
USC00421168,35,35
USC00423600,35,35
USW00023170,35,35
USC00421163,35,35
USC00425733,35,35
USC00423254,35,35
USC00420336,35,35
USC00421241,35,35
USC00487760,32,32
USW00024061,32,32
USC00482595,32,32
USC00488209,32,32
USC00487115,32,32
USC00480778,32,32
USC00488884,32,32
USW00024062,32,32
USC00489770,32,32
USC00487473,32,32
USC00480540,32,32
USC00481850,32,32
USC00484080,32,32
USC00483031,32,32
USW00024048,32,32
USC00484411,32,32
USC00487388,32,32
USC00485770,32,32
USC00482415,32,32
USC00481775,32,32
USC00024759,31,31
USC00024761,31,31
USC00041288,31,31
USC00046390,31,31
USC00042713,31,31
USW00023199,31,31
USW00003144,31,31
USC00044223,31,31
USC00045968,31,31
USC00043489,31,31
USC00041048,31,31
USC00046386,31,31
USC00040983,31,31
USC00046197,31,31
USC00045502,31,31
USC00040924,31,31
USW00023158,31,31
USW00003104,31,31
USC00041738,31,31
USC00043855,31,31
USC00044259,31,31
USC00042410,31,31
USC00042598,31,31
USC00046699,31,31
USC00029645,30,30
USC00021050,30,30
USC00024645,30,30
USW00093167,30,30
USC00029376,30,30
USC00025426,30,30
USC00028516,30,30
USC00020672,30,30
USC00042327,30,30
USC00046635,30,30
USW00093138,30,30
USC00048317,30,30
USC00049102,30,30
USC00049099,30,30
USC00044405,30,30
USC00044297,30,30
USC00049822,30,30
USC00040779,30,30
USC00046773,30,30
USC00049325,30,30
USC00046624,30,30
USC00042771,30,30
USW00023182,30,30
USW00003159,30,30
USW00023179,30,30
USW00023161,30,30
USC00040521,30,30
USC00045721,30,30
USW00053144,30,30
USC00045756,30,30
USC00040436,30,30
USC00043498,30,30
USC00047253,30,30
USC00045892,30,30
USC00045890,30,30
USC00044278,30,30
USW00093104,30,30
USC00049035,30,30
USC00048200,30,30
USC00042319,30,30
USW00053139,30,30
USC00264480,30,30
USC00267369,30,30
USC00263316,30,30
USC00261071,30,30
USC00260125,30,30
USC00264439,30,30
USC00266691,30,30
USW00023169,30,30
USC00261371,30,30
USW00053123,30,30
USC00265705,30,30
USC00265400,30,30
USC00265890,30,30
USC00262497,30,30
USC00268588,30,30
USC00262243,30,30
USC00265846,30,30
USC00260150,30,30
USW00003160,30,30
USW00053136,30,30
USC00261327,30,30
USC00265087,30,30
USC00260718,30,30
USC00262557,30,30
USC00427516,30,30
USC00425252,30,30
USC00424968,30,30
USC00042941,29,29
USC00043710,29,29
USC00049671,29,29
USC00044232,29,29
USW00023157,29,29
USC00042331,29,29
USC00040684,29,29
USC00265880,29,29
USC00263671,29,29
USC00261358,29,29
USC00262431,29,29
USC00266514,29,29
USC00266130,29,29
USC00263285,29,29
USC00267463,29,29
USC00261590,29,29
USW00023153,29,29
USC00268443,29,29
USC00265168,29,29
USC00260955,29,29
USC00262390,29,29
USC00263512,27,27
USC00267612,27,27
USC00269229,27,27
USC00268822,27,27
USC00265132,27,27
USW00093102,27,27
USC00262780,27,27
USC00264349,27,27
USC00268838,27,27
USC00267953,27,27
USW00024172,27,27
USC00264698,27,27
USC00267192,27,27
USC00267618,27,27
USC00263090,27,27
USC00044881,26,26
USC00040943,26,26
USC00041072,26,26
USC00268186,26,26
USC00268202,26,26
USC00265191,26,26
USC00261485,26,26
USC00268761,26,26
USW00023185,26,26
USC00267697,26,26
USC00266791,26,26
USC00267820,26,26
USC00106250,25,25
USC00108412,25,25
USW00004127,25,25
USC00107648,25,25
USC00264095,25,25
USC00266242,25,25
USC00264491,25,25
USC00260795,25,25
USC00262656,25,25
USC00267690,25,25
USC00264394,25,25
USC00264391,25,25
USC00260438,25,25
USW00024121,25,25
USC00262570,25,25
USC00261415,25,25
USC00267188,25,25
USC00262189,25,25
USC00268988,25,25
USC00265092,25,25
USC00268346,25,25
USC00263114,25,25
USC00269072,25,25
USC00261660,25,25
USC00261905,25,25
USC00265392,25,25
USC00264039,25,25
USC00264016,25,25
USC00351174,25,25
USC00357310,25,25
USC00352135,25,25
USC00357736,25,25
USC00357277,25,25
USC00266055,24,24
USW00024119,24,24
USC00263957,24,24
USW00024128,24,24
USC00269168,24,24
USC00263245,24,24
USC00266005,24,24
USC00265818,24,24
USC00264236,24,24
USC00264935,24,24
USC00048702,23,23
USC00048873,23,23
USC00043157,23,23
USC00264527,23,23
USW00004139,23,23
USC00262394,23,23
USC00262229,23,23
USC00350036,23,23
USC00352876,23,23
USC00359290,23,23
USC00355335,23,23
USC00358812,23,23
USC00353692,23,23
USC00350189,23,23
USW00094107,23,23
USC00356426,23,23
USC00356853,23,23
USC00358173,23,23
USC00350118,23,23
USC00351124,23,23
USC00357817,23,23
USC00358420,23,23
USC00355162,23,23
USC00356302,23,23
USW00004128,23,23
USC00358029,23,23
USW00094185,23,23
USC00351067,23,23
USC00042964,21,21
USC00040029,21,21
USC00044374,21,21
USC00041476,21,21
USW00094299,21,21
USC00040161,21,21
USC00041614,21,21
USC00043614,21,21
USC00044838,21,21
USW00024259,21,21
USC00049053,21,21
USC00355174,21,21
USC00354403,21,21
USW00094236,21,21
USC00354506,21,21
USC00353232,21,21
USC00350856,21,21
USC00354501,21,21
USC00354670,21,21
USC00358007,21,21
USC00351574,21,21
USW00003164,20,20
USC00041010,20,20
USC00040136,20,20
USC00042406,20,20
USC00042709,20,20
USC00042239,20,20
USC00047228,20,20
USW00053120,20,20
USC00044412,20,20
USC00047874,20,20
USC00042863,20,20
USC00043914,20,20
USW00093116,20,20
USC00046657,20,20
USW00023191,20,20
USW00053151,20,20
USC00040235,20,20
USC00042805,20,20
USC00044211,20,20
USW00093134,20,20
USC00049152,20,20
USC00044867,20,20
USC00048967,20,20
USC00043392,20,20
USW00093111,20,20
USC00043452,20,20
USC00047776,20,20
USC00041484,20,20
USC00048904,20,20
USC00049785,20,20
USC00047779,20,20
USC00044628,20,20
USC00046006,20,20
USC00045218,20,20
USC00040741,20,20
USC00044671,20,20
USC00040798,20,20
USC00042198,20,20
USC00046602,20,20
USC00046162,20,20
USC00046161,20,20
USC00046940,20,20
USW00053152,20,20
USC00047902,20,20
USW00023190,20,20
USC00046399,20,20
USC00049345,20,20
USC00044422,20,20
USC00040014,20,20
USC00043402,20,20
USC00048014,20,20
USW00023187,20,20
USC00041754,20,20
USC00044863,20,20
USW00093115,19,19
USW00003178,19,19
USC00041758,19,19
USW00093112,19,19
USW00023188,19,19
USC00047741,19,19
USC00044735,19,19
USC00042706,19,19
USW00003131,19,19
USC00044710,19,19
USW00093107,19,19
USC00047111,19,19
USW00003177,19,19
USC00046377,19,19
USW00053121,19,19
USC00049378,19,19
USW00003154,19,19
USC00047836,19,19
USC00044647,19,19
USC00046175,19,19
USW00093101,19,19
USW00093184,19,19
USW00093114,19,19
USC00049087,19,19
USC00048655,19,19
USC00044303,19,19
USC00043896,19,19
USC00047888,19,19
USC00047813,19,19
USC00046663,19,19
USW00003122,19,19
USW00023129,19,19
USC00040192,19,19
USW00003166,19,19
USC00049847,19,19
USW00003167,19,19
USW00023156,19,19
USC00042494,19,19
USW00023174,19,19
USC00047470,19,19
USW00003171,19,19
USC00047473,19,19
USW00003179,19,19
USC00049660,19,19
USC00049431,19,19
USC00042214,19,19
USC00047953,19,19
USW00093197,19,19
USC00045790,19,19
USC00047306,19,19
USW00003102,19,19
USC00047050,19,19
USC00042090,19,19
USC00047749,19,19
USC00047785,19,19
USC00047723,19,19
USC00046719,19,19
USC00040144,19,19
USC00046569,19,19
USW00023152,19,19
USW00093110,19,19
USC00046572,19,19
USW00023130,19,19
USW00023136,19,19
USC00046263,19,19
USC00041680,19,19
USC00049285,19,19
USC00047957,19,19
USC00048829,18,18
USC00048826,18,18
USC00043463,18,18
USC00044523,18,18
USC00048917,18,18
USC00040343,18,18
USC00046896,18,18
USC00040449,18,18
USC00040379,18,18
USC00046252,18,18
USC00041878,18,18
USC00045352,18,18
USC00042920,18,18
USC00043669,18,18
USC00046172,18,18
USC00048353,18,18
USC00046174,18,18
USC00041428,18,18
USC00042728,18,18
USC00048713,18,18
USC00047370,18,18
USC00043113,18,18
USC00044484,18,18
USC00040383,18,18
USC00043800,18,18
USC00041916,18,18
USC00042456,18,18
USC00048839,17,17
USC00048752,17,17
USC00041244,17,17
USC00040444,17,17
USW00023155,17,17
USC00049452,17,17
USC00042346,17,17
USC00044534,17,17
USC00047077,17,17
USC00044536,17,17
USC00042012,17,17
USC00044957,17,17
USC00043747,17,17
USW00053119,17,17
USC00049367,17,17
USW00023110,17,17
USC00043083,17,17
USC00044890,17,17
USC00043256,17,17
USW00093193,17,17
USC00045233,17,17
USW00093242,17,17
USC00045120,17,17
USC00043261,17,17
USC00047846,17,17
USC00045118,17,17
USW00093243,17,17
USC00046168,17,17
USW00023257,17,17
USC00045532,17,17
USC00049073,17,17
USW00023258,17,17
USC00048999,17,17
USC00049001,17,17
USW00023237,17,17
USC00040232,17,17
USC00048560,17,17
USC00045032,17,17
USC00040010,17,17
USC00042760,17,17
USW00023232,17,17
USC00042294,17,17
USW00023271,17,17
USC00049781,17,17
USW00093225,17,17
USC00046194,17,17
USW00093205,17,17
USC00045385,17,17
USC00049677,17,17
USC00041948,17,17
USW00093210,17,17
USC00046521,17,17
USC00041715,17,17
USC00046506,17,17
USW00024216,17,17
USC00047293,17,17
USC00041907,17,17
USW00024257,17,17
USC00047298,17,17
USC00045147,15,15
USC00041253,15,15
USC00047681,15,15
USC00045064,15,15
USC00045107,15,15
USW00023273,15,15
USC00046154,15,15
USC00049111,15,15
USW00093206,15,15
USC00047851,15,15
USC00047672,15,15
USC00045866,15,15
USC00047933,15,15
USC00046730,15,15
USW00093209,15,15
USC00043882,15,15
USC00041864,15,15
USC00047150,15,15
USC00040790,15,15
USC00046650,15,15
USC00047731,15,15
USC00041534,15,15
USC00046926,15,15
USW00023259,15,15
USC00045795,15,15
USC00045802,15,15
USC00046675,15,15
USC00046610,15,15
USC00044025,15,15
USC00045119,15,15
USC00045853,15,15
USC00045123,15,15
USC00045933,15,15
USC00044997,15,15
USW00023285,15,15
USC00049185,15,15
USC00040693,15,15
USC00045915,15,15
USC00041967,15,15
USW00023254,15,15
USC00045378,15,15
USC00042934,15,15
USC00046074,15,15
USW00093245,15,15
USW00093241,15,15
USC00049859,15,15
USC00049200,15,15
USC00045360,15,15
USC00044712,15,15
USC00047643,15,15
USC00049742,15,15
USC00040212,15,15
USC00041312,15,15
USC00045598,15,15
USC00041806,15,15
USC00042640,15,15
USC00048580,15,15
USC00049699,15,15
USC00048587,15,15
USC00046726,15,15
USC00049621,15,15
USW00004222,15,15
USC00046943,14,14
USC00044555,14,14
USC00047668,14,14
USW00023233,14,14
USC00049473,14,14
USW00023277,14,14
USC00043417,14,14
USC00047821,14,14
USW00023293,14,14
USW00023244,14,14
USC00049792,14,14
USC00046646,14,14
USC00047339,14,14
USC00046144,14,14
USC00043244,14,14
USW00023234,14,14
USW00093228,14,14
USW00023230,14,14
USC00047767,14,14
USW00023239,14,14
USW00023272,14,14
USC00046336,14,14
USC00046027,14,14
USC00047414,14,14
USC00044500,14,14
USC00047880,14,14
USW00093227,14,14
USC00046826,14,14
USC00048351,14,14
USC00047965,14,14
USW00023213,14,14
USC00043875,14,14
USC00041838,14,14
USW00023275,14,14
USC00049122,14,14
USC00105275,13,13
USC00100347,13,13
USC00107808,13,13
USC00103732,13,13
USC00105143,13,13
USC00105716,13,13
USC00108535,13,13
USC00107208,13,13
USC00104456,13,13
USC00102676,13,13
USC00109065,13,13
USC00100470,13,13
USC00100375,12,12
USC00103882,12,12
USC00104384,12,12
USC00105462,12,12
USC00101671,12,12
USC00101663,12,12
USW00004114,12,12
USC00105685,12,12
USC00105177,12,12
USC00108080,12,12
USC00108076,12,12
USC00106542,11,11
USC00105563,11,11
USC00105567,11,11
USC00104295,11,11
USW00094178,11,11
USW00024133,11,11
USC00109303,11,11
USC00101551,11,11
USC00109293,11,11
USC00104140,11,11
USC00101220,11,11
USC00107968,11,11
USC00106877,11,11
USC00105678,11,11
USC00105980,11,11
USW00004110,11,11
USC00104670,11,11
USC00103932,11,11
USC00100227,11,11
USC00107210,11,11
USC00101195,11,11
USW00024156,11,11
USC00108380,11,11
USC00103631,11,11
USC00100010,11,11
USC00103760,11,11
USC00103297,11,11
USC00107673,11,11
USC00106174,11,11
USC00100915,11,11
USC00108928,11,11
USC00105038,11,11
USC00104455,11,11
USW00024145,11,11
USW00094143,11,11
USW00024131,11,11
USC00102444,11,11
USC00106305,11,11
USC00104318,11,11
USC00101380,11,11
USC00107689,11,11
USC00106844,11,11
USC00107644,11,11
USW00094194,11,11
USC00108022,11,11
USC00103964,11,11
USC00106891,11,11
USC00102707,11,11
USC00109638,11,11
USC00356179,11,11
USC00355160,11,11
USC00358797,11,11
USC00359176,11,11
USW00024162,11,11
USC00104268,10,10
USC00107040,10,10
USC00103110,10,10
USC00103108,10,10
USW00004126,10,10
USC00102260,10,10
USC00103940,10,10
USC00101018,10,10
USC00100448,10,10
USC00101017,10,10
USC00102942,10,10
USC00106586,10,10
USC00101408,10,10
USC00102187,10,10
USC00101180,10,10
USC00357208,10,10
USC00356405,10,10
USC00352415,10,10
USC00350723,10,10
USC00350501,10,10
USC00350699,10,10
USC00356500,10,10
USW00024230,10,10
USC00357050,10,10
USC00356883,10,10
USC00354175,10,10
USC00354098,10,10
USC00354291,10,10
USC00353542,10,10
USW00004125,10,10
USC00352173,10,10
USC00355638,10,10
USC00355515,10,10
USC00355641,10,10
USC00355139,10,10
USC00355142,10,10
USC00350312,10,10
USC00357160,10,10
USC00355711,10,10
USC00350197,10,10
USW00024130,10,10
USC00353038,10,10
USC00107706,9,9
USC00103771,9,9
USC00102159,9,9
USC00102246,9,9
USC00106424,9,9
USW00024149,9,9
USC00106152,9,9
USC00355020,9,9
USC00353604,9,9
USC00358746,9,9
USW00024148,9,9
USC00351926,9,9
USC00354329,9,9
USC00352675,9,9
USC00355067,9,9
USC00352597,9,9
USC00358997,9,9
USC00352678,9,9
USC00450294,9,9
USC00452030,9,9
USC00456610,9,9
USW00094129,9,9
USC00456789,9,9
USC00451586,9,9
USC00457267,9,9
USC00457180,9,9
USW00004136,9,9
USW00024157,9,9
USC00452007,9,9
USC00457941,9,9
USC00356532,8,8
USC00355080,8,8
USC00356655,8,8
USC00354411,8,8
USC00351765,8,8
USC00354161,8,8
USC00353827,8,8
USC00352440,8,8
USC00355545,8,8
USC00356634,8,8
USC00355734,8,8
USC00359068,8,8
USC00356541,8,8
USW00024155,8,8
USC00356550,8,8
USC00356540,8,8
USC00355593,8,8
USC00453222,8,8
USC00453226,8,8
USC00450668,8,8
USC00455387,8,8
USW00024160,8,8
USC00456768,8,8
USC00455688,8,8
USC00451691,8,8
USC00459455,8,8
USC00454077,8,8
USC00459463,8,8
USC00456747,8,8
USC00451690,8,8
USC00457522,8,8
USC00453546,8,8
USC00456215,8,8
USC00454338,8,8
USC00452505,8,8
USC00454679,8,8
USC00452507,8,8
USW00024220,8,8
USC00457059,8,8
USC00456039,8,8
USW00094239,8,8
USC00459074,8,8
USC00459079,8,8
USC00453515,8,8
USC00459012,8,8
USC00453529,8,8
USC00459238,8,8
USC00451767,8,8
USC00451400,8,8
USC00455326,8,8
USW00094197,8,8
USC00459376,8,8
USC00458520,8,8
USC00350265,7,7
USW00004113,7,7
USC00353847,7,7
USC00350858,7,7
USC00353818,7,7
USC00355392,7,7
USW00024219,7,7
USC00455231,7,7
USC00459200,7,7
USC00454154,7,7
USC00453883,7,7
USW00024163,7,7
USC00457015,7,7
USC00458207,7,7
USC00452542,7,7
USC00458959,7,7
USW00024243,7,7
USC00457727,7,7
USW00024110,7,7
USC00456880,7,7
USW00024141,7,7
USC00351546,6,6
USC00353095,6,6
USC00359316,6,6
USC00358246,6,6
USC00350694,6,6
USC00357857,6,6
USC00356466,6,6
USC00358407,6,6
USC00354003,6,6
USC00450217,6,6
USC00457342,6,6
USC00455659,6,6
USC00453184,6,6
USC00451504,6,6
USC00452563,6,6
USC00456534,6,6
USC00451350,6,6
USC00451666,6,6
USC00046370,5,5
USC00043578,5,5
USC00049273,5,5
USC00043878,5,5
USC00049440,5,5
USC00049124,5,5
USC00047109,5,5
USC00049684,5,5
USC00042081,5,5
USC00048490,5,5
USC00047404,5,5
USC00048163,5,5
USC00048135,5,5
USC00049490,5,5
USC00049026,5,5
USC00040738,5,5
USC00047581,5,5
USC00049694,5,5
USC00046946,5,5
USC00041606,5,5
USC00042574,5,5
USC00045449,5,5
USC00048025,5,5
USC00046508,5,5
USC00041316,5,5
USC00049866,5,5
USC00046328,5,5
USC00043357,5,5
USC00046329,5,5
USC00041990,5,5
USC00353509,5,5
USC00351448,5,5
USC00351149,5,5
USC00350304,5,5
USC00357391,5,5
USC00359390,5,5
USC00354060,5,5
USC00350217,5,5
USC00355424,5,5
USW00024225,5,5
USC00353445,5,5
USC00354633,5,5
USW00024235,5,5
USC00354133,5,5
USC00355055,5,5
USC00356907,5,5
USC00351354,5,5
USC00357169,5,5
USC00358788,5,5
USC00355891,5,5
USC00357112,5,5
USC00357940,5,5
USC00352974,5,5
USC00355026,5,5
USC00357331,5,5
USC00354939,5,5
USW00024231,5,5
USC00359461,5,5
USC00358260,5,5
USC00356200,5,5
USC00351946,3,3
USC00358536,3,3
USC00354835,3,3
USC00354126,3,3
USC00356252,3,3
USC00351902,3,3
USC00356213,3,3
USC00352374,3,3
USC00351897,3,3
USC00355050,3,3
USC00354811,3,3
USC00351914,3,3
USC00355362,3,3
USC00350652,3,3
USC00351433,3,3
USC00353047,3,3
USC00357554,3,3
USC00355221,3,3
USC00354606,3,3
USC00352292,3,3
USC00357809,3,3
USC00357631,3,3
USC00358466,3,3
USC00352693,3,3
USC00352493,3,3
USC00353402,3,3
USC00353770,3,3
USC00350897,3,3
USC00451160,3,3
USC00454084,3,3
USC00451760,3,3
USC00453177,3,3
USC00456909,3,3
USC00456262,3,3
USC00456896,3,3
USC00454764,3,3
USC00456898,3,3
USC00452384,3,3
USW00024237,3,3
USC00456295,3,3
USC00451233,3,3
USC00454572,3,3
USC00458508,3,3
USC00450456,3,3
USC00454446,3,3
